id,directorTot_AveRating,directorTot_RankedAveRating,screenwriterTot_AveRating,screenwriterTot_RankedAveRating,editorTot_AveRating,editorTot_RankedAveRating
44409,7.3,13.744155844155843,,,,
58129,4.75,19.042280760253416,,,,
175334,,,,,,
10098,6.138709677419354,130.32426256751145,,,6.616666666666666,56.70531964535697
97995,,,,,,
97995,5.6,56.70531964535697,,,,
97995,5.6,56.70531964535697,,,,
97995,5.599999999999999,56.70531964535697,,,,
97995,5.6,56.70531964535697,,,,
97995,5.6,56.70531964535697,,,,
97995,5.6000000000000005,56.70531964535697,,,,
97995,5.6000000000000005,56.70531964535697,,,,
51359,14.034999999999998,25.145047362527617,,,,
31432,,,,,,
38812,13.84,27.591752577319586,,,,
53518,14.725,23.39111111111111,,,,
6793,,,7.7,7.7,,
55648,7.15,22.004792851340373,,,,
46510,13.954761904761902,32.14511860613109,,,,
175461,,,,,,
51360,6.9125,10.18971106412967,,,,
82731,6.3,6.3,,,,
155953,6.25,11.285448532451426,,,,
175339,,,,,,
28249,6.6,6.6,,,,
42510,6.1968749999999995,136.650565184627,,,,
53772,5.61,28.671294964028778,,,,
139176,,,,,,
29267,6.0,16.36294277929155,,,,
44405,6.95,11.928333333333335,,,,
51362,14.022222222222222,50.64953282828282,,,,
300769,,,,,,
130275,0.0,0.0,,,,
130275,2.5,0.0,,,,
50704,13.995,51.895915119363394,,,,
36841,,,,,,
54198,,,,,,
225503,,,,,,
131366,,,,,,
42511,5.804166666666667,92.00220338983053,,,13.391666666666667,29.22751491053678
175457,6.5,6.5,,,,
71436,,,,,,
25770,13.791919191919192,56.620914460404194,,,,
35227,6.0,6.0,,,,
53800,,,,,,
94344,6.9799999999999995,24.756869009584662,,,,
653,6.2,6.2,7.0,7.0,,
38742,13.700000000000001,63.27243743785216,,,,
282266,0.0,0.0,,,,
175553,,,,,,
171432,,,,,,
5998,6.35,18.320811099252932,,,,
53231,,,,,,
38830,6.807692307692308,22.992941176470588,,,,
669,,,,,,
37360,13.75,32.5798596112311,,,,
95134,6.0,9.50625,,,,
95134,11.066666666666666,19.0125,,,5.3,9.50625
71066,0.0,0.0,,,,
130064,,,,,,
51364,13.660000000000002,77.3162691853601,,,,
22592,6.8999999999999995,16.42808441558442,,,,
57283,6.5,11.020896485004837,,,,
166472,5.6454545454545455,32.54153944020356,,,,
51366,13.508333333333335,80.14035643943538,,,,
157856,5.7,5.7,,,,
184260,,,,,,
184260,0.0,5.7,,,,
175597,,,,,,
175587,,,,,,
184267,,,,,,
71067,6.8,6.8,,,,
28480,6.95,9.39846153846154,,,,
38787,13.554298642533936,84.17914841534467,,,,
75804,6.0,11.786227291930715,,,,
42366,6.625,17.636714285714287,,,5.8,5.8
175518,,,,,,
47703,,,,,,
146730,7.0,7.0,,,,
45807,13.530952380952382,90.44576992308951,,,,
96951,,,,,,
50182,7.9,7.9,,,,
175869,,,,,,
53430,6.193939393939393,147.7321777497636,,,,
51367,13.415087719298246,93.9984821128642,,,,
22596,13.219999999999999,26.595520581113803,,,6.199999999999999,9.76
91208,,,,,,
114324,6.2,8.542920681986658,,,,
70734,5.7,5.7,,,5.7,5.7
138752,,,,,,
18987,6.55,10.783974932855863,,,,
41348,13.950000000000001,34.30867126300442,,,6.699999999999999,14.247169811320754
97716,6.6,6.6,,,6.0,6.0
32628,13.4025,111.97036526036385,,,,
28974,6.226470588235294,151.8268731563422,,,6.723076923076922,66.35754958413307
84956,,,,,,
54241,7.5,15.0,,,,
49452,,,,,,
701,6.690476190476191,46.41244653550044,,,,
24805,5.675,36.77587559540488,,,,
217268,,,,,,
55587,5.85,7.602642559109875,7.6,7.6,,
176321,,,,,,
55536,7.066666666666666,14.33044776119403,,,,
120673,,,,,,
96713,7.316666666666666,30.661378700839595,,,,
31506,6.6,24.371141781681306,,,,
176389,5.0,5.0,,,,
104067,5.844000000000001,99.71642143505903,,,,
38759,6.1,10.79638922888617,,,,
176298,6.6,11.611142857142857,,,,
176407,,,,,,
28963,7.5,7.5,,,5.9,5.9
144613,,,,,,
40574,13.452380952380953,42.75099487573951,,,,
992,6.736363636363635,52.70268860353131,,,6.9,6.9
42512,6.783333333333334,25.07683073229292,,,,
32928,,,,,,
143534,,,,,,
84880,,,,,,
176273,,,,,,
50329,,,,,,
148326,6.76470588235294,77.46801994301995,,,,
80881,,,,,,
71068,6.55,10.035473766640564,,,,
186201,5.65,16.801747997086668,,,,
2974,7.7,7.7,,,,
2973,3.766666666666667,10.052420916720465,,,,
32318,6.795652173913043,59.50041244844395,,,7.5,8.403181336161188
42367,13.512500000000001,49.54385714285714,,,6.9,6.9
144611,5.2,5.2,,,,
93521,,,,,,
93521,5.3,5.2,,,,
27522,5.5,5.5,,,,
44473,,,,,,
1405,6.133333333333333,11.29299839657937,12.6,12.6,6.6,6.6
54539,,,,,,
27511,5.077777777777778,27.734494382022472,,,,
5991,7.175,18.05,6.95,12.468689733408961,,
120672,,,,,,
47508,,,,,,
38715,0.0,0.0,,,,
184363,6.5,7.242271293375394,,,,
105539,,,,,,
99258,6.722222222222221,83.48072437077963,,,,
8462,0.0,0.0,,,,
32600,6.816666666666666,65.00852272727273,23.5,23.5,7.433333333333334,10.299358974358976
27502,,,,,,
115132,,,,,,
184395,,,,,,
184402,6.7,13.927354570637117,,,,
44967,5.2,5.2,,,,
111759,7.3,7.3,,,,
2981,,,0.0,0.0,,
962,6.251428571428571,162.36477752920706,6.199999999999999,35.156125621890546,6.749999999999999,71.09662144187284
116746,5.6,5.6,,,,
168217,6.733333333333333,11.303427004797806,,,,
53230,6.475,13.105196629213484,,,7.05,7.681927054980947
964,6.0,6.0,,,12.8,12.8
27505,,,,,,
42359,13.428888888888888,59.9753394475199,,,,
120676,,,,,,
55589,6.666666666666667,11.433253243632869,,,,
101858,6.285714285714286,33.26450777202073,,,,
149515,,,,,,
33015,6.836,73.16470009832841,,,,
64398,,,,,,
3060,6.0,6.0,,,7.2,7.2
44439,7.0,7.0,,,,
86955,2.5,5.0,,,,
184862,,,,,,
147618,2.95,2.060482921083628,,,,
94803,,,,,,
89647,,,,,,
55544,7.279999999999999,21.659123222748814,,,,
184507,,,,,,
184819,,,,,,
184819,5.0,21.659123222748814,,,,
643,6.2,6.788235294117647,7.2,7.2,,
121379,7.071428571428571,35.0387381275441,,,,
31510,19.72,37.01129856097441,,,7.0,7.0
126644,5.5,5.5,,,,
190152,,,,,,
48000,,,,,,
94727,7.2,7.2,7.2,7.2,7.2,7.2
111302,5.8,5.8,,,,
66148,7.8,7.8,,,,
183932,7.3,10.703541781959048,,,,
50075,5.0,5.0,,,6.65,10.00477657935285
110253,6.5,7.144316730523627,,,7.1,9.20896860986547
27501,6.0,6.0,,,,
84954,3.7,2.5521777777777777,,,,
188066,6.1,6.1,,,,
42368,6.900000000000001,26.154159869494286,,,6.7,11.681818181818183
67451,6.8,6.8,,,,
117211,,,,,,
269710,6.3,12.408138801261828,,,,
73575,,,,,,
172913,,,,,,
111457,,,,,,
66812,,,,,,
72821,,,,,,
189505,6.333333333333333,14.69607390300231,,,,
184885,7.5,15.0,,,,
89059,6.5,6.5,,,,
85638,5.290000000000001,30.702477700693752,,,,
189621,6.0,6.0,,,,
32716,6.04,13.046654501216546,,,,
19354,,,,,,
85689,,,,,,
51371,6.834615384615385,83.14405573673287,,,,
94525,,,,,,
128899,6.0,9.361788617886178,,,,
95956,6.1499999999999995,22.292716165413534,,,,
98914,,,,,,
10728,7.316666666666666,25.268436724565756,,,7.7,7.7
96395,6.75,10.764645308924486,,,6.0,6.0
120828,,,,,,
29466,6.725,12.67891156462585,,,7.0,9.546875
94658,,,,,,
99946,6.742857142857143,29.294240111034,,,5.8,5.8
189420,7.6,7.6,,,,
262176,5.5,6.643063583815029,,,,
111607,7.45,9.273105134474328,,,,
190163,,,,,5.3,10.6
111305,,,,,,
38687,3.05,6.1,6.5,6.5,,
102024,,,,,,
185579,6.575,16.49609756097561,,,,
961,6.792592592592593,86.11481588032218,14.6,19.896341463414636,7.4,17.570148401826486
49633,5.776923076923077,46.02287414965986,,,7.1000000000000005,15.182352941176472
47590,,,,,,
82474,6.0,11.51716738197425,7.2,6.612170385395538,,
19,6.885714285714286,33.695783132530124,15.55,20.535369400814425,7.4,7.4
16661,,,,,,
108632,6.05,10.604868154158215,,,6.3,6.3
134475,5.5,34.44964277483292,,,7.15,7.228
131360,6.25,14.147516700551844,,,,
2760,5.7,5.7,,,,
82283,7.0,7.0,,,,
128229,5.0,5.0,,,,
87894,,,,,0.0,0.0
262806,4.25,11.641872043813791,,,,
189682,5.9,9.94296665389038,,,,
269390,,,,,,
27503,6.366666666666667,12.409744408945686,,,,
28966,0.0,0.0,,,,
91480,6.833333333333333,14.490042936004906,,,,
42565,6.75,8.319868995633188,,,,
122331,5.75,7.214554343738247,,,5.0,5.0
102541,,,,,,
44657,16.0,16.0,,,,
104433,3.8333333333333335,7.236999625888515,,,2.5,5.0
76804,5.95,8.642040038131555,,,,
34847,6.835714285714286,93.25805846071333,,,,
124993,,,,,,
631,7.385714285714285,29.13237288135593,,,,
102384,,,,,,
222,6.75,18.936394703118328,,,,
36056,6.45,8.065566714490675,,,,
939,2.875,7.287430683918669,,,1.6666666666666667,5.0
207999,,,,,,
52782,6.333333333333333,8.414861111111112,,,7.2,7.2
73969,6.9625,34.56072222222222,,,,
42536,7.45,11.77744,,,7.0,7.0
50868,,,,,,
125749,7.333333333333333,18.058252427184467,,,,
120831,,,,,6.3999999999999995,15.039402427637722
106254,6.3,12.144392523364486,,,,
64852,6.675000000000001,15.81715328467153,,,,
128298,,,,,6.725,16.122723174030657
214600,5.0,10.0,,,,
214600,3.3333333333333335,10.0,,,,
28978,6.291666666666666,174.3544866612773,,,,
67531,0.0,0.0,,,0.0,0.0
42538,6.633333333333333,10.241333333333333,,,,
99875,6.65,10.36784140969163,,,,
206581,5.5636363636363635,33.56213400395186,,,,
697,6.666666666666667,12.2089972899729,14.600000000000001,20.17051153460381,,
52679,6.966666666666666,10.140522875816993,,,,
2969,,,7.35,13.235689981096408,,
85876,7.25,39.76951252356585,,,,
222220,,,,,,
118014,5.9,5.9,,,,
95169,6.071428571428571,16.959026687598115,,,,
25768,6.841379310344828,97.50594441585177,,,8.0,8.0
190160,6.5,6.5,,,,
3061,6.5,15.012080536912752,,,6.699999999999999,15.875802254986992
110887,,,,,,
36055,6.325,11.047596717467762,,,6.75,9.376363636363637
117435,4.666666666666667,7.43142750373692,,,,
78507,7.025,36.87533139346912,7.966666666666666,15.157792207792205,,
205410,5.75,6.77456647398844,,,5.8,5.8
22595,7.5,7.5,,,,
142159,5.0,5.0,,,2.5,2.7351664254703327
28391,6.3,15.200645161290321,,,,
82088,,,,,,
27507,3.6666666666666665,8.491680532445923,,,,
50922,,,,,,
780,6.675,16.14514950166113,8.3,8.3,7.0,7.0
53209,6.68,15.76936936936937,,,6.839999999999999,16.839441248972886
27517,6.3,9.6594675826535,,,,
113788,6.1625,17.703067484662576,,,6.8,6.8
153845,7.0200000000000005,22.59573770491803,,,,
45665,6.75,13.414904330312186,,,,
79757,7.077777777777778,37.59213539074166,,,6.3999999999999995,15.611548731642191
115893,,,,,,
101482,,,,,,
207636,5.6,5.6,,,5.6,5.6
3565,7.5,7.5,,,,
144651,,,,,,
173689,,,,,,
108923,6.2,27.352733118971063,,,6.5,6.5
36054,6.140000000000001,14.265196078431375,,,,
248553,5.0,6.1127723195215715,,,,
42614,8.5,8.5,,,0.0,0.0
31416,5.516666666666667,34.94333390676071,7.6,7.6,,
31411,10.626666666666667,108.95960741282614,,,7.083333333333333,19.60491202346041
885,7.1499999999999995,13.496791443850269,,,,
28189,,,,,,
158219,6.4,6.4,,,,
27777,0.0,0.0,,,,
104430,0.0,0.0,,,2.85,8.066992665036675
50916,,,,,,
343435,,,,,,
190000,,,,,,
84273,6.633333333333333,15.538107752956634,,,,
53161,,,,,4.233333333333333,5.1249724972497255
53565,6.566666666666666,13.958417663293467,,,,
31404,6.95,18.882219705549264,,,7.228571428571429,21.0147655703289
27506,6.5,20.728927038626605,,,,
203024,5.0,5.0,,,7.0,7.248113998323554
66897,6.433333333333334,12.36091718001369,,,,
42615,4.75,8.491683638832315,,,7.175,21.640371389270978
50181,7.65,13.127340569877884,,,,
83989,0.0,0.0,,,,
106394,,,,,,
42638,6.4799999999999995,20.134017857142858,,,6.5,7.6875
151068,,,,,,
30631,,,,,4.75,5.8620833333333335
173494,,,,,,
95348,10.658333333333335,29.195330377849135,,,,
26317,7.016666666666667,25.238321995464855,,,8.8,8.8
99934,2.8,5.6,,,,
20213,6.050000000000001,17.17191489361702,,,,
48734,,,,,,
905,4.3,7.53039667896679,,,,
51079,6.8,6.8,,,,
65203,8.0,9.175675675675675,,,6.4,7.2989993328885925
171446,5.8,5.8,,,,
126958,8.0,8.0,,,,
79761,3.6333333333333333,4.358487687949444,,,,
5201,6.166666666666667,16.735370051635112,11.6,11.6,,
85715,7.8,7.8,,,,
190091,,,,,,
288521,,,,,,
55584,,,,,,
147846,,,,,,
51303,12.116129032258065,117.4451993478583,,,,
85685,5.764285714285713,51.17045619116583,,,6.18,17.52204081632653
104214,5.4,5.9399200456881776,,,,
80168,5.3,10.6,,,,
85507,7.07,42.067326732673266,,,,
262260,,,,,,
13847,6.0,10.544117647058822,,,,
162512,,,,,,
81829,6.75,19.260504201680675,,,12.5,14.098103993105429
118131,6.45,22.910935143288082,,,,
169842,,,,,5.0,5.0
206034,6.177777777777777,21.009986000933274,,,,
130717,7.9,7.9,,,,
50861,,,,,,
104485,14.7,21.564406779661017,,,,
626,,,,,,
27456,7.08,17.322257250945775,,,6.8,6.8
47571,2.1,0.3105515587529976,,,,
198176,,,,,,
543,5.957142857142857,20.111610486891383,10.0,10.0,5.4,5.4
190326,,,,,,
20625,5.4,5.4,,,,
108155,,,,,,
105981,6.5,18.95694249649369,,,13.8,13.8
72856,6.928571428571429,22.84771947032859,,,7.155555555555556,27.87091656874266
88018,6.775,15.438857142857144,,,,
109891,6.166666666666667,11.876326530612246,,,5.933333333333334,8.600116890707188
42637,5.125,8.823048172757476,,,,
94716,6.25,11.2893864013267,,,,
128006,7.0,10.588497768963808,,,,
29043,13.58,16.925485336637756,,,,
190352,6.7,6.7,,,,
77922,,,,,,
3007,7.066666666666666,41.04012008733625,7.8,10.557095709570957,,
136141,,,,,,
130813,,,,,,
91715,6.918181818181819,44.80233570863025,,,,
147050,,,,,,
84274,6.0,6.0,,,,
190341,,,,,,
198204,5.0,5.0,,,,
42616,5.0,5.0,0.0,0.0,7.7,7.7
53796,7.6,7.6,,,6.75,11.83516713091922
39048,4.7,4.7,,,,
51759,7.155555555555556,43.482113449222325,,,,
31678,7.9,7.9,,,,
77022,6.88,16.203838621229924,,,,
173580,5.879999999999999,52.81664071959868,,,6.3999999999999995,18.562497576110143
